# Time(s) Distance(km)
4.203239746734355576e+06 6.570802697397638559e+08
4.205039849409616552e+06 6.570902843873435259e+08
4.206839952084877528e+06 6.571002841817160845e+08
4.208640054760138504e+06 6.571102691206699610e+08
4.210440157435399480e+06 6.571202392019932270e+08
4.212240260110660456e+06 6.571301944234739542e+08
4.214040362785921432e+06 6.571401347829005718e+08
4.215840465461182408e+06 6.571500602780606747e+08
4.217640568136443384e+06 6.571599709067424536e+08
4.219440670811704360e+06 6.571698666667332649e+08
4.221240773486965336e+06 6.571797475558209419e+08
4.223040876162226312e+06 6.571896135717928410e+08
4.224840978837487288e+06 6.571994647124363184e+08
4.226641081512748264e+06 6.572093009755384922e+08
4.228441184188009240e+06 6.572191223588863611e+08
4.230241286863270216e+06 6.572289288602664471e+08
4.232041389538531192e+06 6.572387204774653912e+08
4.233841492213792168e+06 6.572484972082695961e+08
4.235641594889053144e+06 6.572582590504649878e+08
4.237441697564314120e+06 6.572680060018376112e+08
4.239241800239575095e+06 6.572777380601729155e+08
4.241041902914836071e+06 6.572874552232562304e+08
4.242842005590097047e+06 6.572971574888724089e+08
4.244642108265358023e+06 6.573068448548064232e+08
4.246442210940618999e+06 6.573165173188426495e+08
4.248242313615879975e+06 6.573261748787652254e+08
4.250042416291140951e+06 6.573358175323576927e+08
4.251842518966401927e+06 6.573454452774037123e+08
4.253642621641662903e+06 6.573550581116859913e+08
4.255442724316923879e+06 6.573646560329875946e+08
4.257242826992184855e+06 6.573742390390903950e+08
4.259042929667445831e+06 6.573838071277765036e+08
4.260843032342706807e+06 6.573933602968271971e+08
4.262643135017967783e+06 6.574028985440235138e+08
4.264443237693228759e+06 6.574124218671460152e+08
4.266243340368489735e+06 6.574219302639746666e+08
4.268043443043750711e+06 6.574314237322893143e+08
4.269843545719011687e+06 6.574409022698688507e+08
4.271643648394272663e+06 6.574503658744916916e+08
4.273443751069533639e+06 6.574598145439361334e+08
4.275243853744794615e+06 6.574692482759796381e+08
4.277043956420055591e+06 6.574786670683991909e+08
4.278844059095316567e+06 6.574880709189708233e+08
4.280644161770577542e+06 6.574974598254708052e+08
4.282444264445838518e+06 6.575068337856739759e+08
4.284244367121099494e+06 6.575161927973550558e+08
4.286044469796360470e+06 6.575255368582876921e+08
4.287844572471621446e+06 6.575348659662452936e+08
4.289644675146882422e+06 6.575441801190004349e+08
4.291444777822143398e+06 6.575534793143249750e+08
4.293244880497404374e+06 6.575627635499900579e+08
4.295044983172665350e+06 6.575720328237661123e+08
4.296845085847926326e+06 6.575812871334227324e+08
4.298645188523187302e+06 6.575905264767291546e+08
4.300445291198448278e+06 6.575997508514531851e+08
4.302245393873709254e+06 6.576089602553625107e+08
4.304045496548970230e+06 6.576181546862233877e+08
4.305845599224231206e+06 6.576273341418017149e+08
4.307645701899492182e+06 6.576364986198623180e+08
4.309445804574753158e+06 6.576456481181691885e+08
4.311245907250014134e+06 6.576547826344853640e+08
4.313046009925275110e+06 6.576639021665732861e+08
4.314846112600536086e+06 6.576730067121937275e+08
4.316646215275797062e+06 6.576820962691076994e+08
4.318446317951058038e+06 6.576911708350740671e+08
4.320246420626319014e+06 6.577002304078513384e+08
4.322046523301579989e+06 6.577092749851970673e+08
4.323846625976840965e+06 6.577183045648674965e+08
4.325646728652101941e+06 6.577273191446179152e+08
4.327446831327362917e+06 6.577363187222025394e+08
4.329246934002623893e+06 6.577453032953748703e+08
4.331047036677884869e+06 6.577542728618866205e+08
4.332847139353145845e+06 6.577632274194889069e+08
4.334647242028406821e+06 6.577721669659315348e+08
4.336447344703667797e+06 6.577810914989632368e+08
4.338247447378928773e+06 6.577900010163313150e+08
4.340047550054189749e+06 6.577988955157821178e+08
4.341847652729450725e+06 6.578077749950609207e+08
4.343647755404711701e+06 6.578166394519110918e+08
4.345447858079972677e+06 6.578254888840756416e+08
4.347247960755233653e+06 6.578343232892954350e+08
4.349048063430494629e+06 6.578431426653105021e+08
4.350848166105755605e+06 6.578519470098595619e+08
4.352648268781016581e+06 6.578607363206796646e+08
4.354448371456277557e+06 6.578695105955069065e+08
4.356248474131538533e+06 6.578782698320755959e+08
4.358048576806799509e+06 6.578870140281188488e+08
4.359848679482060485e+06 6.578957431813681126e+08
4.361648782157321461e+06 6.579044572895536423e+08
4.363448884832582437e+06 6.579131563504042625e+08
4.365248987507843412e+06 6.579218403616466522e+08
4.367049090183104388e+06 6.579305093210068941e+08
4.368849192858365364e+06 6.579391632262088060e+08
4.370649295533626340e+06 6.579478020749747753e+08
4.372449398208887316e+06 6.579564258650256395e+08
4.374249500884147361e+06 6.579650345940808058e+08
4.376049603559408337e+06 6.579736282598576546e+08
4.377849706234669313e+06 6.579822068600721359e+08
4.379649808909930289e+06 6.579907703924384117e+08
4.381449911585191265e+06 6.579993188546690941e+08
4.383250014260452241e+06 6.580078522444744110e+08
4.385050116935713217e+06 6.580163705595639944e+08
4.386850219610974193e+06 6.580248737976443768e+08
4.388650322286235169e+06 6.580333619564213753e+08
4.390450424961496145e+06 6.580418350335978270e+08
4.392250527636757120e+06 6.580502930268759727e+08
4.394050630312018096e+06 6.580587359339550734e+08
4.395850732987279072e+06 6.580671637525329590e+08
4.397650835662540048e+06 6.580755764803054333e+08
4.399450938337801024e+06 6.580839741149662733e+08
4.401251041013062000e+06 6.580923566542074680e+08
4.403051143688322976e+06 6.581007240957187414e+08
4.404851246363583952e+06 6.581090764371877909e+08
4.406651349038844928e+06 6.581174136763002872e+08
4.408451451714105904e+06 6.581257358107397556e+08
4.410251554389366880e+06 6.581340428381876945e+08
4.412051657064627856e+06 6.581423347563233376e+08
4.413851759739888832e+06 6.581506115628237724e+08
4.415651862415149808e+06 6.581588732553639412e+08
4.417451965090410784e+06 6.581671198316162825e+08
4.419252067765671760e+06 6.581753512892513275e+08
4.421052170440932736e+06 6.581835676259371042e+08
4.422852273116193712e+06 6.581917688393391371e+08
4.424652375791454688e+06 6.581999549271212816e+08
4.426452478466715664e+06 6.582081258869442940e+08
4.428252581141976640e+06 6.582162817164667845e+08
4.430052683817237616e+06 6.582244224133450985e+08
4.431852786492498592e+06 6.582325479752329588e+08
4.433652889167759567e+06 6.582406583997814655e+08
4.435452991843020543e+06 6.582487536846393347e+08
4.437253094518281519e+06 6.582568338274531364e+08
4.439053197193542495e+06 6.582648988258662224e+08
4.440853299868803471e+06 6.582729486775197983e+08
4.442653402544064447e+06 6.582809833800522089e+08
4.444453505219325423e+06 6.582890029310992956e+08
4.446253607894586399e+06 6.582970073282941580e+08
4.448053710569847375e+06 6.583049965692671537e+08
4.449853813245108351e+06 6.583129706516460180e+08
4.451653915920369327e+06 6.583209295730555058e+08
4.453454018595630303e+06 6.583288733311178684e+08
4.455254121270891279e+06 6.583368019234524965e+08
4.457054223946152255e+06 6.583447153476758003e+08
4.458854326621413231e+06 6.583526136014012098e+08
4.460654429296674207e+06 6.583604966822395325e+08
4.462454531971935183e+06 6.583683645877984762e+08
4.464254634647196159e+06 6.583762173156828880e+08
4.466054737322457135e+06 6.583840548634945154e+08
4.467854839997718111e+06 6.583918772288321257e+08
4.469654942672979087e+06 6.583996844092915058e+08
4.471455045348240063e+06 6.584074764024652243e+08
4.473255148023501039e+06 6.584152532059432268e+08
4.475055250698762015e+06 6.584230148173115253e+08
4.476855353374022990e+06 6.584307612341536283e+08
4.478655456049283966e+06 6.584384924540497065e+08
4.480455558724544942e+06 6.584462084745764732e+08
4.482255661399805918e+06 6.584539092933076620e+08
4.484055764075066894e+06 6.584615949078137875e+08
4.485855866750327870e+06 6.584692653156617880e+08
4.487655969425588846e+06 6.584769205144155025e+08
4.489456072100849822e+06 6.584845605016354322e+08
4.491256174776110798e+06 6.584921852748783827e+08
4.493056277451371774e+06 6.584997948316982985e+08
4.494856380126632750e+06 6.585073891696451902e+08
4.496656482801893726e+06 6.585149682862658501e+08
4.498456585477154702e+06 6.585225321791036129e+08
4.500256688152415678e+06 6.585300808456982374e+08
4.502056790827676654e+06 6.585376142835857868e+08
4.503856893502937630e+06 6.585451324902988672e+08
4.505656996178198606e+06 6.585526354633668661e+08
4.507457098853459582e+06 6.585601232003147602e+08
4.509257201528720558e+06 6.585675956986645460e+08
4.511057304203981534e+06 6.585750529559344053e+08
4.512857406879242510e+06 6.585824949696385860e+08
4.514657509554503486e+06 6.585899217372878790e+08
4.516457612229764462e+06 6.585973332563890219e+08
4.518257714905025437e+06 6.586047295244454145e+08
4.520057817580286413e+06 6.586121105389561653e+08
4.521857920255547389e+06 6.586194762974168062e+08
4.523658022930808365e+06 6.586268267973192930e+08
4.525458125606069341e+06 6.586341620361510515e+08
4.527258228281330317e+06 6.586414820113961697e+08
4.529058330956591293e+06 6.586487867205345631e+08
4.530858433631852269e+06 6.586560761610422134e+08
4.532658536307113245e+06 6.586633503303911686e+08
4.534458638982374221e+06 6.586706092260497808e+08
4.536258741657635197e+06 6.586778528454815149e+08
4.538058844332896173e+06 6.586850811861468554e+08
4.539858947008157149e+06 6.586922942455015182e+08
4.541659049683418125e+06 6.586994920209974051e+08
4.543459152358679101e+06 6.587066745100822449e+08
4.545259255033939146e+06 6.587138417101994753e+08
4.547059357709200121e+06 6.587209936187889576e+08
4.548859460384461097e+06 6.587281302332855463e+08
4.550659563059722073e+06 6.587352515511207581e+08
4.552459665734983049e+06 6.587423575697212219e+08
4.554259768410244025e+06 6.587494482865097523e+08
4.556059871085505001e+06 6.587565236989048719e+08
4.557859973760765977e+06 6.587635838043204546e+08
4.559660076436026953e+06 6.587706286001666784e+08
4.561460179111287929e+06 6.587776580838488340e+08
4.563260281786548905e+06 6.587846722527686357e+08
4.565060384461809881e+06 6.587916711043226719e+08
4.566860487137070857e+06 6.587986546359037161e+08
4.568660589812331833e+06 6.588056228448996544e+08
4.570460692487592809e+06 6.588125757286949158e+08
4.572260795162853785e+06 6.588195132846685648e+08
4.574060897838114761e+06 6.588264355101957321e+08
4.575861000513375737e+06 6.588333424026471376e+08
4.577661103188636713e+06 6.588402339593888521e+08
4.579461205863897689e+06 6.588471101777826548e+08
4.581261308539158665e+06 6.588539710551860332e+08
4.583061411214419641e+06 6.588608165889515877e+08
4.584861513889680617e+06 6.588676467764279842e+08
4.586661616564941593e+06 6.588744616149587631e+08
4.588461719240202568e+06 6.588812611018836498e+08
4.590261821915463544e+06 6.588880452345371246e+08
4.592061924590724520e+06 6.588948140102499723e+08
4.593862027265985496e+06 6.589015674263476133e+08
4.595662129941246472e+06 6.589083054801517725e+08
4.597462232616507448e+06 6.589150281689790487e+08
4.599262335291768424e+06 6.589217354901417494e+08
4.601062437967029400e+06 6.589284274409475327e+08
4.602862540642290376e+06 6.589351040186997652e+08
4.604662643317551352e+06 6.589417652206970453e+08
4.606462745992812328e+06 6.589484110442334414e+08
4.608262848668073304e+06 6.589550414865984917e+08
4.610062951343334280e+06 6.589616565450773239e+08
4.611863054018595256e+06 6.589682562169501781e+08
4.613663156693856232e+06 6.589748404994933605e+08
4.615463259369117208e+06 6.589814093899781704e+08
4.617263362044378184e+06 6.589879628856711388e+08
4.619063464719639160e+06 6.589945009838351011e+08
4.620863567394900136e+06 6.590010236817277670e+08
4.622663670070161112e+06 6.590075309766020775e+08
4.624463772745422088e+06 6.590140228657072783e+08
4.626263875420683064e+06 6.590204993462873697e+08
4.628063978095944040e+06 6.590269604155825377e+08
4.629864080771205015e+06 6.590334060708276033e+08
4.631664183446465991e+06 6.590398363092539310e+08
4.633464286121726967e+06 6.590462511280876398e+08
4.635264388796987943e+06 6.590526505245506763e+08
4.637064491472248919e+06 6.590590344958608150e+08
4.638864594147509895e+06 6.590654030392310619e+08
4.640664696822770871e+06 6.590717561518701315e+08
4.642464799498031847e+06 6.590780938309824467e+08
4.644264902173292823e+06 6.590844160737679005e+08
4.646065004848553799e+06 6.590907228774224520e+08
4.647865107523814775e+06 6.590970142391370535e+08
4.649665210199075751e+06 6.591032901560990810e+08
4.651465312874336727e+06 6.591095506254912615e+08
4.653265415549597703e+06 6.591157956444921494e+08
4.655065518224858679e+06 6.591220252102760077e+08
4.656865620900119655e+06 6.591282393200131655e+08
4.658665723575380631e+06 6.591344379708695412e+08
4.660465826250641607e+06 6.591406211600066423e+08
4.662265928925902583e+06 6.591467888845828772e+08
4.664066031601163559e+06 6.591529411417514086e+08
4.665866134276424535e+06 6.591590779286623001e+08
4.667666236951685511e+06 6.591651992424607277e+08
4.669466339626946487e+06 6.591713050802890062e+08
4.671266442302207462e+06 6.591773954392844439e+08
4.673066544977468438e+06 6.591834703165810108e+08
4.674866647652729414e+06 6.591895297093087435e+08
4.676666750327990390e+06 6.591955736145942211e+08
4.678466853003251366e+06 6.592016020295593739e+08
4.680266955678512342e+06 6.592076149513235092e+08
4.682067058353773318e+06 6.592136123770012856e+08
4.683867161029034294e+06 6.592195943037043810e+08
4.685667263704295270e+06 6.592255607285407782e+08
4.687467366379556246e+06 6.592315116486147642e+08
4.689267469054817222e+06 6.592374470610270500e+08
4.691067571730078198e+06 6.592433669628753662e+08
4.692867674405339174e+06 6.592492713512537479e+08
4.694667777080600150e+06 6.592551602232530117e+08
4.696467879755861126e+06 6.592610335759605169e+08
4.698267982431122102e+06 6.592668914064610004e+08
4.700068085106383078e+06 6.592727337118352652e+08
4.701868187781644054e+06 6.592785604891617298e+08
4.703668290456905030e+06 6.592843717355154753e+08
4.705468393132166006e+06 6.592901674479687214e+08
4.707268495807426982e+06 6.592959476235904694e+08
4.709068598482687958e+06 6.593017122594474554e+08
4.710868701157948934e+06 6.593074613526036739e+08
4.712668803833209909e+06 6.593131949001196623e+08
4.714468906508470885e+06 6.593189128990541697e+08
4.716269009183730930e+06 6.593246153464632034e+08
4.718069111858991906e+06 6.593303022393999100e+08
4.719869214534252882e+06 6.593359735749158859e+08
4.721669317209513858e+06 6.593416293500593901e+08
4.723469419884774834e+06 6.593472695618774891e+08
4.725269522560035810e+06 6.593528942074143887e+08
4.727069625235296786e+06 6.593585032837123871e+08
4.728869727910557762e+06 6.593640967878121138e+08
4.730669830585818738e+06 6.593696747167518139e+08
4.732469933261079714e+06 6.593752370675684214e+08
4.734270035936340690e+06 6.593807838372966051e+08
4.736070138611601666e+06 6.593863150229700804e+08
4.737870241286862642e+06 6.593918306216205359e+08
4.739670343962123618e+06 6.593973306302782297e+08
4.741470446637384593e+06 6.594028150459723473e+08
4.743270549312645569e+06 6.594082838657307625e+08
4.745070651987906545e+06 6.594137370865796804e+08
4.746870754663167521e+06 6.594191747055449486e+08
4.748670857338428497e+06 6.594245967196513414e+08
4.750470960013689473e+06 6.594300031259222031e+08
4.752271062688950449e+06 6.594353939213806391e+08
4.754071165364211425e+06 6.594407691030490398e+08
4.755871268039472401e+06 6.594461286679491997e+08
4.757671370714733377e+06 6.594514726131025553e+08
4.759471473389994353e+06 6.594568009355298281e+08
4.761271576065255329e+06 6.594621136322519779e+08
4.763071678740516305e+06 6.594674107002893686e+08
4.764871781415777281e+06 6.594726921366630793e+08
4.766671884091038257e+06 6.594779579383937120e+08
4.768471986766299233e+06 6.594832081025019884e+08
4.770272089441560209e+06 6.594884426260095835e+08
4.772072192116821185e+06 6.594936615059382915e+08
4.773872294792082161e+06 6.594988647393101454e+08
